,Unnamed: 0,review-num,sentence-num,pred-model,fill-model,original,mask-filled,token_changes,n_gram,Word2Vec-Score,Bert-Score,gold-label,fill_prob,orig-label,new-label,orig-label-prob,new-label-prob,label-changed,label-prob-diff
35114,35114,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with color, so that would explain the unreal nature of the martian vista.","('unreality,', 'color,')",2,0.9936284220587714,0.9867865443229676,0,-0.18314021825790405,1,0,0.62,0.04,True,0.58
35115,35115,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be lost, so that would explain the unreal nature of the martian vista.","('tinged with unreality', 'lost,')",3,0.9881040195245288,0.9730581045150756,0,-0.1720086634159088,1,0,0.62,0.17,True,0.44999999999999996
35116,35116,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with color, so that would explain the unreal nature of the martian vista.","('with unreality,', 'with color,')",3,0.9936284220587714,0.9867865443229676,0,-0.16212418675422668,1,0,0.62,0.04,True,0.58
35118,35118,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that they could not explain the unreal nature of the martian vista.","('would', 'would they could not')",1,0.997617917516774,0.9673393964767456,0,-0.18314483761787412,1,0,0.62,0.07,True,0.55
35132,35132,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('unreal nature', 'absence')",2,0.9942193740962956,0.9863312840461732,0,-0.14750859141349792,1,0,0.62,0.22,True,0.4
35134,35134,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('the unreal nature', 'the absence')",3,0.9942193740962956,0.9863312840461732,0,-0.1353689432144165,1,0,0.62,0.22,True,0.4
35135,35135,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('unreal nature of', 'of absence')",3,0.9942193740962956,0.9863312840461732,0,-0.14857728779315948,1,0,0.62,0.22,True,0.4
35137,35137,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('unreal nature', 'absence')",2,0.9942193740962956,0.9863312840461732,0,-0.14750859141349792,1,0,0.62,0.22,True,0.4
35139,35139,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('the unreal nature', 'the absence')",3,0.9942193740962956,0.9863312840461732,0,-0.1353689432144165,1,0,0.62,0.22,True,0.4
35140,35140,115,12,imdb-BaseBert,BaseBart,"was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the unreal nature of the martian vista.","was that the memories of the surviving astronaut would be tinged with unreality, so that would explain the absence of the martian vista.","('unreal nature of', 'of absence')",3,0.9942193740962956,0.9863312840461732,0,-0.14857728779315948,1,0,0.62,0.22,True,0.4
35209,35209,115,18,imdb-BaseBert,BaseBart,"No wonder the 'intelligence' on Mars gets upset and doesn't mind that one of the lower lifeforms, a giant amoeba, attacks the explorers.","However, the 'intelligence' on Mars gets upset and doesn't mind that one of the lower lifeforms, a giant amoeba, attacks the explorers.","('No wonder', 'However,')",2,0.9962248710992604,0.9810845255851746,0,-0.09551067650318146,0,1,0.98,0.09,True,0.89
35212,35212,115,18,imdb-BaseBert,BaseBart,"No wonder the 'intelligence' on Mars gets upset and doesn't mind that one of the lower lifeforms, a giant amoeba, attacks the explorers.","The 'intelligence' on Mars gets upset and doesn't mind that one of the lower lifeforms, a giant amoeba, attacks the explorers.","('No wonder the', 'The')",3,0.997576524633198,0.9769250750541688,0,-0.11644993722438812,0,1,0.98,0.09,True,0.89
35280,35280,115,19,imdb-BaseBert,BaseBart,The acting isn't too impressive.,The acting isn't too bad.,"('impressive', 'bad.')",1,0.9679860951729738,0.9680229425430298,0,-0.09618408977985382,0,1,0.9,0.15,True,0.75
35282,35282,115,19,imdb-BaseBert,BaseBart,The acting isn't too impressive.,The acting isn't too bad.,"('impressive.', 'bad.')",2,0.9679860951729738,0.9680229425430298,0,-0.12519337236881256,0,1,0.9,0.15,True,0.75
35283,35283,115,19,imdb-BaseBert,BaseBart,The acting isn't too impressive.,The acting is excellent.,"(""n't too impressive"", 'is excellent.')",3,0.9312529307306632,0.951105296611786,0,-0.4849672317504883,0,1,0.9,0.0,True,0.9
35285,35285,115,19,imdb-BaseBert,BaseBart,The acting isn't too impressive.,The acting isn't too bad.,"('impressive.', 'bad.')",3,0.9679860951729738,0.9680229425430298,0,-0.12519337236881256,0,1,0.9,0.15,True,0.75
35292,35292,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly non-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('anti', 'non-climactic;')",1,0.9957528598889658,0.996040105819702,0,-0.06230296567082405,0,1,0.88,0.11,True,0.77
35294,35294,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly non-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('anti-', 'non-climactic;')",2,0.9957528598889658,0.996040105819702,0,-0.06886985898017882,0,1,0.88,0.11,True,0.77
35298,35298,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anticlimactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('-', 'anticlimactic;')",1,0.9910762136169516,0.9870483875274658,0,-0.1859739124774933,0,1,0.88,0.01,True,0.87
35299,35299,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly non-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('anti-', 'non-climactic;')",2,0.9957528598889658,0.996040105819702,0,-0.06886985898017882,0,1,0.88,0.11,True,0.77
35300,35300,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anti-heroic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('-climactic', 'anti-heroic;')",2,0.9960992331153358,0.9853585958480836,0,-0.0959399938583374,0,1,0.88,0.22,True,0.66
35303,35303,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"The ending is fairly anti-climactic, but don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.","('-climactic;', 'anti-climactic, but')",3,0.9970101225740112,0.9914184212684632,0,-0.07571627199649811,0,1,0.88,0.07,True,0.81
35304,35304,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anti-heroic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('climactic', 'anti-heroic;')",1,0.9960992331153358,0.9853585958480836,0,-0.09561051428318024,0,1,0.88,0.22,True,0.66
35305,35305,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anti-heroic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"('-climactic', 'anti-heroic;')",2,0.9960992331153358,0.9853585958480836,0,-0.0959399938583374,0,1,0.88,0.22,True,0.66
35306,35306,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"The ending is fairly anti-climactic, but don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.","('climactic;', 'anti-climactic, but')",2,0.9970101225740112,0.9914184212684632,0,-0.07758589833974837,0,1,0.88,0.07,True,0.81
35308,35308,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"The ending is fairly anti-climactic, but don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.","('-climactic;', 'anti-climactic, but')",3,0.9970101225740112,0.9914184212684632,0,-0.07571627199649811,0,1,0.88,0.07,True,0.81
35309,35309,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,"The ending is fairly anti-climactic, but you needn't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.","('climactic; do', ""anti-climactic, but you needn't"")",3,0.9948379284316248,0.9802112579345704,0,-0.12338580191135405,0,1,0.88,0.03,True,0.85
35318,35318,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anti-climactic; don't expect any major changes beyond the 'no more expeditions' with freeze guns named Cleo.,"('huge revelations', 'major changes')",2,0.9920234958432892,0.989645779132843,0,-0.11006473749876022,0,1,0.88,0.22,True,0.66
35323,35323,115,22,imdb-BaseBert,BaseBart,The ending is fairly anti-climactic; don't expect any huge revelations beyond the 'no more expeditions' with freeze guns named Cleo.,The ending is fairly anti-climactic; don't expect any major changes beyond the 'no more expeditions' with freeze guns named Cleo.,"('huge revelations', 'major changes')",2,0.9920234958432892,0.989645779132843,0,-0.11006473749876022,0,1,0.88,0.22,True,0.66
35380,35380,116,1,imdb-BaseBert,BaseBart,Its a great program for younger children.,Its only suitable for younger children.,"('a great program', 'only suitable')",3,0.9385970725842384,0.9086708426475524,0,-0.5645298361778259,1,0,1.0,0.08,True,0.92
35385,35385,116,1,imdb-BaseBert,BaseBart,Its a great program for younger children.,Its only suitable for younger children.,"('a great program', 'only suitable')",3,0.9385970725842384,0.9086708426475524,0,-0.5645298361778259,1,0,1.0,0.08,True,0.92
35400,35400,116,2,imdb-BaseBert,BaseBart,However they need to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH.,However they have decided to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH.,"('need', 'have decided')",1,0.9974850686064329,0.9820374846458436,0,-0.09820957481861116,0,1,0.98,0.45,True,0.53
35449,35449,116,2,imdb-BaseBert,BaseBart,However they need to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH.,However they need to stop showing re-runs and do some more actual shows and re-runs of Rooney's and Deedee's YELLOW TEETH.,"('get rid', 're-runs')",2,0.9909977032007904,0.9788731336593628,0,-0.1198783740401268,0,1,0.98,0.01,True,0.97
35450,35450,116,2,imdb-BaseBert,BaseBart,However they need to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH.,However they need to stop showing re-runs and do some more actual shows and get back to doing Rooney's and Deedee's YELLOW TEETH.,"('rid of', 'to back doing')",2,0.994658572773078,0.9807167649269104,0,-0.18491435050964355,0,1,0.98,0.01,True,0.97
